% of Total,% of Total,Report
", {0} failed",", {0} failed",Bulk Operation
Amount / المبلغ,Amount / المبلغ,Payment Receipt
Amount must be greater than zero,Amount must be greater than zero,Validation
Amounts,Amounts
An account with this email already exists. Please login.,An account with this email already exists. Please login.
Analytics,Analytics
Analytics & Reports,Analytics & Reports
Analytics & reports,Analytics & reports
Analytics / التحليلات,Analytics / التحليلات
Analytics Dashboard,Analytics Dashboard
Analytics Overview,Analytics Overview
Analytics Snapshot,Analytics Snapshot
Analytics snapshot captured successfully,Analytics snapshot captured successfully
Analytics — التحليلات,Analytics — التحليلات
Announcement,Announcement
Anonymous Member,Anonymous Member
App Configuration,App Configuration
Applies To,Applies To
Approval,Approval
Approval Status,Approval Status
Approve,Approve,Workflow
"Approve, cancel, check-in gated","Approve, cancel, check-in gated"
Approved,Approved
Approved By,Approved By
Arabic,Arabic,Language
Arabic + RTL Support,Arabic + RTL Support
Arabic Font,Arabic Font,Design
Arabic terms are required,Arabic terms are required,Validation
Archived,Archived,Training Status
Are you sure you want to cancel this booking?,Are you sure you want to cancel this booking?,Portal
Are you sure you want to refund this payment?,Are you sure you want to refund this payment?
Are you sure you want to suspend this membership?,Are you sure you want to suspend this membership?,Dialog
Area,Area,ARK Live
Area (sqm),Area (sqm),Co-working Space
ARK Booking Flow,ARK Booking Flow
ARK Command Center,ARK Command Center
ARK Command Center — مركز القيادة,ARK Command Center — مركز القيادة
ARK Community Network,ARK Community Network
ARK Community — شبكة المجتمع,ARK Community — شبكة المجتمع
ARK Explorer,ARK Explorer
ARK Explorer — المستكشف,ARK Explorer — المستكشف
ARK Live — المخطط التفاعلي,ARK Live — المخطط التفاعلي,Page Title
ARK Live — عرض المساحات التفاعلي,ARK Live — عرض المساحات التفاعلي
ARK Onboarding,ARK Onboarding
ARK Onboarding — جولة تعريفية,ARK Onboarding — جولة تعريفية
ARK Scheduler — الجدول الزمني,ARK Scheduler — الجدول الزمني
ARKANOOR Marketplace,ARKANOOR Marketplace
ARKSpace,ARKSpace,App Name
ARKSpace Admin,ARKSpace Admin,Role
ARKSpace Analytics Dashboard,ARKSpace Analytics Dashboard
ARKSpace Branch,ARKSpace Branch
ARKSpace Check-in,ARKSpace Check-in
ARKSpace Community,ARKSpace Community
ARKSpace Configuration,ARKSpace Configuration,Setup Wizard
"ARKSpace delivers enterprise-grade co-working management with full ERPNext integration — at zero licensing cost, fully open source.","ARKSpace delivers enterprise-grade co-working management with full ERPNext integration — at zero licensing cost, fully open source."
ARKSpace Front Desk,ARKSpace Front Desk,Role
ARKSpace Help,ARKSpace Help
ARKSpace Help — مساعدة أرك سبيس,ARKSpace Help — مساعدة أرك سبيس
ARKSpace is a complete co-working space management system. This guided tour will show you how everything connects together.,ARKSpace is a complete co-working space management system. This guided tour will show you how everything connects together.
ARKSpace is a comprehensive co-working space management platform.,ARKSpace is a comprehensive co-working space management platform.
ARKSpace Management,ARKSpace Management,Workspace
ARKSpace Manager,ARKSpace Manager,Role
ARKSpace Member,ARKSpace Member,Role
ARKSpace Onboarding,ARKSpace Onboarding
ARKSpace Operations,ARKSpace Operations,Role
ARKSpace provides comprehensive analytics across all operations:,ARKSpace provides comprehensive analytics across all operations:
ARKSpace Sales,ARKSpace Sales,Role
ARKSpace Settings,ARKSpace Settings,DocType
ARKSpace Settings not found. Please configure ARKSpace first.,ARKSpace Settings not found. Please configure ARKSpace first.
"ARKSpace tracks occupancy, revenue, member growth, bookings, and forecasts — all in one place.","ARKSpace tracks occupancy, revenue, member growth, bookings, and forecasts — all in one place."
ARKSpace uses CAPS (Capability-Based Access Control) for fine-grained security.,ARKSpace uses CAPS (Capability-Based Access Control) for fine-grained security.
ARKSpace Viewer,ARKSpace Viewer,Role
ARKSpace — Enterprise Co-Working Management,ARKSpace — Enterprise Co-Working Management
ARKSpace — Member Portal,ARKSpace — Member Portal,Portal
Assign amenities to spaces so members can filter bookings by required facilities.,Assign amenities to spaces so members can filter bookings by required facilities.
Assigned Space,Assigned Space,Membership
Assigned To,Assigned To,Workspace Lead
Assignment,Assignment,Section
"Attach code examples to documentation entries for API usage, integrations, and automation recipes.","Attach code examples to documentation entries for API usage, integrations, and automation recipes."
Attach legal documents and templates to contracts for compliance tracking.,Attach legal documents and templates to contracts for compliance tracking.
Attached Legal Documents / المستندات المرفقة,Attached Legal Documents / المستندات المرفقة,Member Contract
Attached Legals,Attached Legals
Attachments / المرفقات,Attachments / المرفقات,Legal Document
Attendees,Attendees
Attendees for {0},Attendees for {0}
attends,attends
Author / الكاتب,Author / الكاتب
Author Name / اسم الكاتب,Author Name / اسم الكاتب
Auto Generated,Auto Generated,Documentation Entry
Auto Renew,Auto Renew,Membership
Auto Renew / تجديد تلقائي,Auto Renew / تجديد تلقائي,Member Contract
Auto-Capture Snapshots / التقاط تلقائي للقطات,Auto-Capture Snapshots / التقاط تلقائي للقطات
Auto-created from Online Payment {0},Auto-created from Online Payment {0}
Auto-Expire Day Passes / انتهاء التصاريح تلقائياً,Auto-Expire Day Passes / انتهاء التصاريح تلقائياً
Auto-Expiry,Auto-Expiry
Auto-generated from Day Pass {0},Auto-generated from Day Pass {0}
Auto-generated from Membership {0},Auto-generated from Membership {0},Billing
Auto-generated from Space Booking {0},Auto-generated from Space Booking {0},Billing
Auto-generated receipts for every payment — linked to invoices and credit transactions.,Auto-generated receipts for every payment — linked to invoices and credit transactions.
Auto-Reconcile Payments,Auto-Reconcile Payments
Auto-refresh in {0}s,Auto-refresh in {0}s
Auto-renewal disabled,Auto-renewal disabled
Auto-renewal enabled,Auto-renewal enabled
"Automatic daily captures of occupancy, revenue, and membership metrics.","Automatic daily captures of occupancy, revenue, and membership metrics."
Available,Available,Status
available,available,Floor Plan
Available Credits,Available Credits,Credit Wallet
Available for Booking,Available for Booking,ARK Live
Available Placeholders,Available Placeholders,Contract Template
Available Plans,Available Plans
Available Spaces / المساحات المتاحة,Available Spaces / المساحات المتاحة
Available — متاح,Available — متاح,Legend
Average Booking Duration / متوسط مدة الحجز,Average Booking Duration / متوسط مدة الحجز
Average Revenue Per Booking / متوسط الإيراد لكل حجز,Average Revenue Per Booking / متوسط الإيراد لكل حجز
Avg Occupancy %,Avg Occupancy %,Report
Avg Revenue,Avg Revenue,Report
Award badges upon completing training modules or achieving milestones.,Award badges upon completing training modules or achieving milestones.
Award Criteria,Award Criteria,Training Badge
Awarded Badge,Awarded Badge,User Training Progress
Back to Portal,Back to Portal,Portal
Badge,Badge,Section
Badge #,Badge #
Badge Awarded On,Badge Awarded On,User Training Progress
Badge Code,Badge Code,Training Badge
Badge Display,Badge Display
Badge Image,Badge Image,Training Badge
Badge Name,Badge Name,Training Badge
Badge Number,Badge Number
Badge Printed,Badge Printed
Badges,Badges,Training
Badges appear on member profiles in the directory and community pages.,Badges appear on member profiles in the directory and community pages.
Bank Transfer / تحويل بنكي,Bank Transfer / تحويل بنكي,Payment Method
Base Amount,Base Amount
Base: {0} → Final: {1},Base: {0} → Final: {1}
Basic Hot Desk,Basic Hot Desk,Setup Wizard
Beginner,Beginner,Training Level
Benefits,Benefits
Bilingual,Bilingual,Language
Bilingual template requires both Arabic and English terms,Bilingual template requires both Arabic and English terms,Validation
Billing,Billing,Section
Billing & Invoicing,Billing & Invoicing
Billing Cycle,Billing Cycle,Membership
Billing Cycle / دورة الفوترة,Billing Cycle / دورة الفوترة,Member Contract
Block,Block
Block Slot,Block Slot
Block Slot — حجب فترة,Block Slot — حجب فترة
Blocked for {0}: {1} to {2},Blocked for {0}: {1} to {2}
Book,Book,Button
Book a Space,Book a Space,Portal
Book a Space — ARKSpace,Book a Space — ARKSpace,Portal
Book Now,Book Now,Button
Book Now — احجز الآن,Book Now — احجز الآن,ARK Live
Book Space — حجز المساحة,Book Space — حجز المساحة,ARK Live Dialog
booked,booked
Booking,Booking
Booking / الحجز,Booking / الحجز,Payment Receipt
Booking Analytics,Booking Analytics
Booking approvals,Booking approvals
Booking Cancelled,Booking Cancelled,Notification
Booking cancelled,Booking cancelled
Booking cancelled successfully,Booking cancelled successfully,Portal
Booking Cancelled — {{ doc.booking_id or doc.name }},Booking Cancelled — {{ doc.booking_id or doc.name }},Notification Subject
Booking Confirmation,Booking Confirmation,Notification
Booking Confirmed,Booking Confirmed,Notification Subject
Booking Confirmed — {{ doc.booking_id or doc.name }},Booking Confirmed — {{ doc.booking_id or doc.name }},Notification Subject
Booking created!,Booking created!
Booking created: {0},Booking created: {0},Portal
Booking Duration,Booking Duration
Booking failed. Please check availability.,Booking failed. Please check availability.,Portal
Booking Flow,Booking Flow
Booking Flow Monitor,Booking Flow Monitor
Booking ID,Booking ID,Space Booking
Booking Lifecycle,Booking Lifecycle
Booking moved from {0} ({1} - {2}) to {3} ({4} - {5}),Booking moved from {0} ({1} - {2}) to {3} ({4} - {5})
Booking moved successfully,Booking moved successfully
Booking must be submitted,Booking must be submitted,Validation
Booking must be submitted before check-in,Booking must be submitted before check-in,Validation
Booking Patterns,Booking Patterns
Booking Patterns by Hour,Booking Patterns by Hour
Booking Payment / دفعة حجز,Booking Payment / دفعة حجز,Receipt Type
Booking Prefix,Booking Prefix,Settings
Booking Revenue,Booking Revenue,Report
Booking Revenue / إيرادات الحجوزات,Booking Revenue / إيرادات الحجوزات
Booking split at {0}. Second part: {1} in {2},Booking split at {0}. Second part: {1} in {2}
Booking split successfully,Booking split successfully
Booking status is {0} — cannot check in,Booking status is {0} — cannot check in
Booking Type,Booking Type,Space Booking
Booking Type — نوع الحجز,Booking Type — نوع الحجز,ARK Live Dialog
Booking Types,Booking Types
Booking updated,Booking updated
Booking {0} created for {1}!,Booking {0} created for {1}!,Floor Plan
Booking {0} created!,Booking {0} created!,Floor Plan
Booking {0} is already {1},Booking {0} is already {1},Validation
Booking {0} is not submitted,Booking {0} is not submitted,Validation
Booking {0} is not submitted.,Booking {0} is not submitted.
Booking {0} not found,Booking {0} not found
"Booking {0} status is {1}, expected Checked In","Booking {0} status is {1}, expected Checked In",Validation
"Booking {0} status is {1}, expected Confirmed","Booking {0} status is {1}, expected Confirmed",Validation
Booking {0}: end time changed from {1} to {2},Booking {0}: end time changed from {1} to {2}
Bookings,Bookings,Report
Bookings & CRM,Bookings & CRM
Bookings & Members,Bookings & Members,Module
Bookings (Period),Bookings (Period),Report
Bookings / الحجوزات,Bookings / الحجوزات
Bookings by Hour,Bookings by Hour
Bookings swapped,Bookings swapped
Bookings — الحجوزات,Bookings — الحجوزات
Both bookings are in the same space. Nothing to swap.,Both bookings are in the same space. Nothing to swap.
Branch,Branch,Co-working Space
Branch / الفرع,Branch / الفرع,Member Contract
Branch 2 (Optional),Branch 2 (Optional),Setup Wizard
Branch 3 (Optional),Branch 3 (Optional),Setup Wizard
Branch Code / رمز الفرع,Branch Code / رمز الفرع
Branch Comparison,Branch Comparison
Branch management,Branch management
Branch Manager / مدير الفرع,Branch Manager / مدير الفرع
Branch Name (Arabic) / اسم الفرع بالعربية,Branch Name (Arabic) / اسم الفرع بالعربية
Branch Name / اسم الفرع,Branch Name / اسم الفرع
Branch operations oversight,Branch operations oversight
Branch Transfers,Branch Transfers
Branch — الفرع,Branch — الفرع,ARK Live
Branches,Branches
Branches — الفروع,Branches — الفروع,Setup Wizard
Brand Consistency,Brand Consistency
Bronze,Bronze,Badge Level
Browse,Browse
Browse first,Browse first
Browse our plans and start your membership today!,Browse our plans and start your membership today!
Browse Spaces,Browse Spaces
Budget,Budget
Budget Monthly,Budget Monthly,Workspace Lead
"Build connections, share knowledge, and attend events:","Build connections, share knowledge, and attend events:"
Build your community,Build your community
Built-in CRM & Lead Pipeline,Built-in CRM & Lead Pipeline
Bulk Cancel,Bulk Cancel,Bulk Operation
Bulk Check In,Bulk Check In,Bulk Operation
Bulk Check Out,Bulk Check Out,Bulk Operation
Bulk Generate QR,Bulk Generate QR
Bulk No Show,Bulk No Show,Bulk Operation
Bulk {0} Result,Bulk {0} Result,Bulk Operation
Bundles,Bundles
Busiest Day / أكثر يوم ازدحاماً,Busiest Day / أكثر يوم ازدحاماً
Business,Business,Training Category
Business Hours Only,Business Hours Only
Business Incubators,Business Incubators
Button Border Radius (px),Button Border Radius (px),Design
Button Font Weight,Button Font Weight,Design
Buttons,Buttons,Section
Cancel,Cancel,Button
Cancel before check-in. Refund policies apply per space type.,Cancel before check-in. Refund policies apply per space type.
Cancel Booking,Cancel Booking
Cancel Registration,Cancel Registration
Cancel {0} booking(s)? This cannot be undone.,Cancel {0} booking(s)? This cannot be undone.,Bulk Operation
Cancellation,Cancellation
Cancellation failed,Cancellation failed
Cancelled,Cancelled,Status
Cancelled / ملغي,Cancelled / ملغي,Member Contract Status
Cancelled At,Cancelled At
Cancelled Bookings / حجوزات ملغاة,Cancelled Bookings / حجوزات ملغاة
Cannot block — existing bookings: {0}. Move them first.,Cannot block — existing bookings: {0}. Move them first.
Cannot cancel before submitting,Cannot cancel before submitting,Validation
Cannot check in a visitor with status {0},Cannot check in a visitor with status {0}
Cannot determine payment amount from {0},Cannot determine payment amount from {0}
Cannot extend a {0} booking.,Cannot extend a {0} booking.
Cannot extend — conflict with: {0},Cannot extend — conflict with: {0}
Cannot move a {0} booking.,Cannot move a {0} booking.
Cannot send a networking request to yourself,Cannot send a networking request to yourself
Cannot send a request to yourself,Cannot send a request to yourself
Cannot split a {0} booking.,Cannot split a {0} booking.
Cannot swap a {0} booking ({1}).,Cannot swap a {0} booking ({1}).
Cannot swap — conflict for {0} in {1},Cannot swap — conflict for {0} in {1}
Capabilities,Capabilities
Capacity,Capacity,Co-working Space
Capacity & Pricing,Capacity & Pricing
Capacity & Size,Capacity & Size,Co-working Space
Capacity / السعة,Capacity / السعة
Capacity must be at least 1,Capacity must be at least 1,Validation
"Capacity recalculated: {0} desks, {1} offices, {2} meeting rooms","Capacity recalculated: {0} desks, {1} offices, {2} meeting rooms"
CAPS Field-Level Security,CAPS Field-Level Security
Card,Card
Card / بطاقة,Card / بطاقة,Payment Method
Card Last 4,Card Last 4
Cash,Cash
Cash / نقدي,Cash / نقدي,Payment Method
Category,Category,Training Badge
Category / الفئة,Category / الفئة
Change Password,Change Password,Portal
Check / شيك,Check / شيك,Payment Method
Check In,Check In,Button
Check In Now,Check In Now
Check in {0} booking(s)?,Check in {0} booking(s)?,Bulk Operation
Check Out,Check Out,Button
Check out {0} booking(s)?,Check out {0} booking(s)?,Bulk Operation
Check-in,Check-in
Check-in failed,Check-in failed
"Check-in frequency, booking patterns, membership utilization per member.","Check-in frequency, booking patterns, membership utilization per member."
Check-out failed,Check-out failed
Checked In,Checked In,Status
Checked In / تم تسجيل الدخول,Checked In / تم تسجيل الدخول
Checked In At,Checked In At,Space Booking
Checked in successfully,Checked in successfully
Checked in!,Checked in!
Checked Out,Checked Out,Status
Checked Out At,Checked Out At,Space Booking
Checked out — Duration: {0}h,Checked out — Duration: {0}h
Checked out!,Checked out!
Checking in visitor...,Checking in visitor...
Checking in...,Checking in...
Checking out...,Checking out...
Checkout URL,Checkout URL
Choose a Plan,Choose a Plan
Choose a topic to explore. Each path includes visual explanations.,Choose a topic to explore. Each path includes visual explanations.
Choose a topic to learn about:,Choose a topic to learn about:
Choose Plan,Choose Plan
Choose Your Pass,Choose Your Pass
Churned,Churned
Churned Members / أعضاء مغادرون,Churned Members / أعضاء مغادرون
City / المدينة,City / المدينة
"Classroom booking, study halls, lab scheduling. Day pass for visitors, membership for enrolled students.","Classroom booking, study halls, lab scheduling. Day pass for visitors, membership for enrolled students."
Click on a space to view details or book,Click on a space to view details or book,Hint
Closing Time / وقت الإغلاق,Closing Time / وقت الإغلاق
Cloud Storage (GB),Cloud Storage (GB),Membership Plan
Co-Working Day Pass Fee,Co-Working Day Pass Fee
Co-Working Membership Fee,Co-Working Membership Fee,Billing
Co-working Space,Co-working Space,DocType
Co-Working Space Booking,Co-Working Space Booking,Billing
Co-working Space Management,Co-working Space Management,Notification Footer
Code Examples,Code Examples,Section
Code Examples — أمثلة البرمجة,Code Examples — أمثلة البرمجة
Code Snippets,Code Snippets
Color,Color,Amenity
Colors,Colors,Section
Command Center,Command Center
Comments Count / عدد التعليقات,Comments Count / عدد التعليقات
Commercial Register / السجل التجاري,Commercial Register / السجل التجاري,Legal Document Type
Community,Community,Badge Category
Community & Events,Community & Events
Community / المجتمع,Community / المجتمع
Community Board,Community Board
Community Board & Networking,Community Board & Networking
Community Board — لوحة المجتمع,Community Board — لوحة المجتمع
Community Event,Community Event
Community Events,Community Events
Community events,Community events
Community Features,Community Features
Community Feed,Community Feed
Community management,Community management
Community Network,Community Network
Community Post,Community Post
Community Posts,Community Posts
Company,Company,Field
Company / الشركة,Company / الشركة
Company License / ترخيص الشركة,Company License / ترخيص الشركة,Legal Document Type
Company Name,Company Name
Company Representative / ممثل الشركة,Company Representative / ممثل الشركة,Member Contract
Compare snapshots over time to identify trends and optimize operations.,Compare snapshots over time to identify trends and optimize operations.
Comparison Report,Comparison Report
Complete,Complete,Button
Complete Tour,Complete Tour,Button
Completed,Completed,Status
Completed At,Completed At
Completion,Completion,Badge Category
Completion Date,Completion Date,User Training Progress
Completion Status,Completion Status
Compliance Tracking,Compliance Tracking
Complimentary,Complimentary,Amenity
Condition,Condition
Conditions,Conditions
Configure brand colors and assets that apply across all ARKSpace pages.,Configure brand colors and assets that apply across all ARKSpace pages.
"Configure payment gateways, notification preferences, QR settings, and branch defaults.","Configure payment gateways, notification preferences, QR settings, and branch defaults."
Configure your co-working space management system.,Configure your co-working space management system.,Setup Wizard
Confirm,Confirm
Confirm Booking — تأكيد الحجز,Confirm Booking — تأكيد الحجز,ARK Live Dialog
Confirmed,Confirmed,Status
Confirmed Booking,Confirmed Booking,ARK Live
Confirmed — مؤكد,Confirmed — مؤكد,Legend
Conflict in target space for the second part.,Conflict in target space for the second part.
Conflict with existing bookings: {0},Conflict with existing bookings: {0}
Connect,Connect
"Connect ERPNext billing, WhatsApp notifications, and CAPS security from one place.","Connect ERPNext billing, WhatsApp notifications, and CAPS security from one place."
Connect with Members,Connect with Members
connected,connected
Connection,Connection
Connection accepted!,Connection accepted!
Connection request accepted,Connection request accepted
Connection request declined,Connection request declined
Connection request sent to {0},Connection request sent to {0}
Connections,Connections
Consider adding feedback for completed tours,Consider adding feedback for completed tours,Validation
"Consider setting at least one pricing tier (hourly, daily, or monthly)","Consider setting at least one pricing tier (hourly, daily, or monthly)",Validation
Contact / التواصل,Contact / التواصل
Contact us to set up your membership and start using ARKSpace.,Contact us to set up your membership and start using ARKSpace.,Portal
Contacted,Contacted,Status
Content,Content,Section
Content / المحتوى,Content / المحتوى
Contract / العقد,Contract / العقد,Payment Receipt
Contract Date / تاريخ العقد,Contract Date / تاريخ العقد,Member Contract
Contract Management,Contract Management
Contract Period / مدة العقد,Contract Period / مدة العقد,Member Contract
Contract Template,Contract Template,DocType
Contract Template / نموذج العقد,Contract Template / نموذج العقد,Member Contract
Contract Templates — قوالب العقود,Contract Templates — قوالب العقود
Contract terms (Arabic or English) are required before submission,Contract terms (Arabic or English) are required before submission,Validation
Contract Terms / شروط العقد,Contract Terms / شروط العقد,Contract Template
Contract Title / عنوان العقد,Contract Title / عنوان العقد,Member Contract
Contract Type,Contract Type,Contract Template
Contracts — العقود,Contracts — العقود
Conversion,Conversion,Section
Convert,Convert
Convert leads to members or booking customers.,Convert leads to members or booking customers.
Convert to Customer,Convert to Customer,Button
Convert to Membership,Convert to Membership
Convert tour visitors into members or booking customers directly from the tour record.,Convert tour visitors into members or booking customers directly from the tour record.
Convert {0} to a Customer?,Convert {0} to a Customer?,Dialog
Converted,Converted,Status
Converted Customer,Converted Customer,Workspace Lead
Converted Membership,Converted Membership,Workspace Lead
Converted to Membership,Converted to Membership
Converting to membership...,Converting to membership...
Coordinates / الإحداثيات,Coordinates / الإحداثيات
Corporate,Corporate
Cost,Cost
"Cost, revenue, pricing masked per role","Cost, revenue, pricing masked per role"
Could not generate payment link. Please try again.,Could not generate payment link. Please try again.
Count,Count,Report
Country / البلد,Country / البلد
Cover Image,Cover Image,Training Module
Create & Check In,Create & Check In
Create Account,Create Account
"Create and manage contracts for memberships, space rentals, and services.","Create and manage contracts for memberships, space rentals, and services."
Create and manage training sessions for member skill development.,Create and manage training sessions for member skill development.
Create Booking,Create Booking,Button
"Create contract templates with standard terms for memberships, space rental, and services.","Create contract templates with standard terms for memberships, space rental, and services."
"Create events with capacity limits, RSVP, and space allocation.","Create events with capacity limits, RSVP, and space allocation."
"Create internal documentation for space policies, procedures, and member guidelines.","Create internal documentation for space policies, procedures, and member guidelines."
"Create membership plans with different access levels, amenities, and pricing.","Create membership plans with different access levels, amenities, and pricing."
"Create rules that adjust pricing based on peak hours, membership tier, duration, or advance booking.","Create rules that adjust pricing based on peak hours, membership tier, duration, or advance booking."
Create Space Types first to use the scheduler.,Create Space Types first to use the scheduler.
Create your first membership plan to get started.,Create your first membership plan to get started.,Setup Wizard
Created from split of {0} at {1},Created from split of {0} at {1}
Creating a Booking,Creating a Booking
Creating day pass...,Creating day pass...
Creating membership...,Creating membership...
Creating your account...,Creating your account...
Creating your day pass...,Creating your day pass...
Creative,Creative,Training Category
Credit,Credit,Transaction Type
Credit Flow,Credit Flow
Credit Transaction,Credit Transaction,DocType
Credit Transactions — معاملات الرصيد,Credit Transactions — معاملات الرصيد
Credit Wallet,Credit Wallet,Membership
Credit Wallet — محفظة الرصيد,Credit Wallet — محفظة الرصيد
Credits,Credits,Field
credits,credits
"Credits can be added via online payment, manual adjustment, or membership plan allocation.","Credits can be added via online payment, manual adjustment, or membership plan allocation."
CRM & Leads,CRM & Leads
CRM & Sales,CRM & Sales,Module
CRM Pipeline,CRM Pipeline
CRM pipeline management,CRM pipeline management
CRM — إدارة العملاء,CRM — إدارة العملاء
CRM — العملاء,CRM — العملاء
Cross-Location Search,Cross-Location Search
Cross-Location Space Search,Cross-Location Space Search
Cross-references,Cross-references
Currency,Currency,Field
Currency / العملة,Currency / العملة,Member Contract
Current,Current
Current Attendees / الحضور الحالي,Current Attendees / الحضور الحالي
Current Member,Current Member,Co-working Space
Current Occupancy / الإشغال الحالي,Current Occupancy / الإشغال الحالي
Current Occupant,Current Occupant,ARK Live
Current plan,Current plan
Current space,Current space
Currently Occupied,Currently Occupied,ARK Live
Custom,Custom
Customer Group,Customer Group,Portal
Customer ID,Customer ID,Portal
Customer Name,Customer Name,Portal
Customer Type,Customer Type
"Customize colors, logo, and layout for the member-facing portal.","Customize colors, logo, and layout for the member-facing portal."
Daily,Daily,Booking Type
Daily Price,Daily Price,Amenity
Daily Rate,Daily Rate,Co-working Space
Daily Snapshots,Daily Snapshots
"Daily/weekly/monthly revenue breakdown by branch, space type, and payment method.","Daily/weekly/monthly revenue breakdown by branch, space type, and payment method."
Danger Color,Danger Color,Design
Dashboard,Dashboard,Portal
Dashboard KPIs,Dashboard KPIs
Date,Date,Workspace Tour
Date Format,Date Format,Settings
Date From,Date From
Date Range,Date Range
Date Range condition requires both start and end dates,Date Range condition requires both start and end dates
Date start must be before date end,Date start must be before date end
Date To,Date To
Date — التاريخ,Date — التاريخ
Date:,Date:
day,day,Unit
Day of Week,Day of Week
Day of Week condition requires a day selection,Day of Week condition requires a day selection
Day Pass,Day Pass
Day Pass & Trials / تصريح اليوم والتجربة,Day Pass & Trials / تصريح اليوم والتجربة
Day Pass Count / عدد التصاريح اليومية,Day Pass Count / عدد التصاريح اليومية
Day Pass Created!,Day Pass Created!
Day pass date cannot be in the past,Day pass date cannot be in the past
Day pass is not checked in,Day pass is not checked in
Day pass issuance,Day pass issuance
Day pass must be Active to check in (current: {0}),Day pass must be Active to check in (current: {0})
Day Pass QR,Day Pass QR
Day Pass Revenue / إيرادات التصاريح اليومية,Day Pass Revenue / إيرادات التصاريح اليومية
Day pass status is {0} — cannot check in,Day pass status is {0} — cannot check in
Day Pass System,Day Pass System
Day Pass {0} created for {1},Day Pass {0} created for {1}
Day Pass {0} not found,Day Pass {0} not found
Day Pass {0} — {1} ({2}),Day Pass {0} — {1} ({2})
Day Pass — تصاريح اليوم,Day Pass — تصاريح اليوم
Day Passes,Day Passes
Day passes provide single-day access without a full membership.,Day passes provide single-day access without a full membership.
days,days
Dear,Dear,Notification
Debit,Debit,Transaction Type
Decline,Decline
Declined,Declined
Dedicated Desk,Dedicated Desk,Plan Type
Dedicated Desk — مكتب مخصص,Dedicated Desk — مكتب مخصص,Setup Wizard
Default Branch / الفرع الافتراضي,Default Branch / الفرع الافتراضي
Default Currency,Default Currency,Settings
Default Day Pass Rate / سعر التصريح الافتراضي,Default Day Pass Rate / سعر التصريح الافتراضي
Default Gateway,Default Gateway
Default Icon Size,Default Icon Size,Design
Default Instructor,Default Instructor,Training Module
"Define all available amenities — WiFi, projector, printer, coffee, parking, lockers, etc.","Define all available amenities — WiFi, projector, printer, coffee, parking, lockers, etc."
